job,major,subject_category,subject_details
컴퓨터그래픽디자이너,컴퓨터디자인학과,일반선택과목,"예술교과 : 미술, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
컴퓨터그래픽디자이너,컴퓨터디자인학과,진로선택과목,"미술 창작, 미술 감상과 비평"
컴퓨터그래픽디자이너,컴퓨터디자인학과,전문교과Ⅰ,"미술 이론, 미술사, 드로잉, 미술 전공 실기"
컴퓨터그래픽디자이너,컴퓨터디자인학과,전문교과Ⅱ,"디자인 일반, 시각 디자인, 색채 관리"
가상현실전문가,컴퓨터소프트웨어과,공통과목,"수학, 과학, 기술ㆍ가정"
가상현실전문가,컴퓨터소프트웨어과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 경제, 사회문화, 생활과 윤리 , 과학교과 : 물리학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
가상현실전문가,컴퓨터소프트웨어과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
가상현실전문가,컴퓨터소프트웨어과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 정보과학, 융합과학탐구, 과학과제연구, 지역 이해, 사회탐구 방법, 사회과제 연구"
가상현실전문가,컴퓨터소프트웨어과,전문교과Ⅱ,"프로그래밍, 자료 구조, 빅데이터 분석, 사물 인터넷 서비스 기획"
네트워크엔지니어,컴퓨터소프트웨어과,공통과목,"수학, 과학, 기술ㆍ가정"
네트워크엔지니어,컴퓨터소프트웨어과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 경제, 사회문화, 생활과 윤리 , 과학교과 : 물리학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
네트워크엔지니어,컴퓨터소프트웨어과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
네트워크엔지니어,컴퓨터소프트웨어과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 정보과학, 융합과학탐구, 과학과제연구, 지역 이해, 사회탐구 방법, 사회과제 연구"
네트워크엔지니어,컴퓨터소프트웨어과,전문교과Ⅱ,"프로그래밍, 자료 구조, 빅데이터 분석, 사물 인터넷 서비스 기획"
베타테스터,컴퓨터소프트웨어과,공통과목,"수학, 과학, 기술ㆍ가정"
베타테스터,컴퓨터소프트웨어과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 경제, 사회문화, 생활과 윤리 , 과학교과 : 물리학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
베타테스터,컴퓨터소프트웨어과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
베타테스터,컴퓨터소프트웨어과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 정보과학, 융합과학탐구, 과학과제연구, 지역 이해, 사회탐구 방법, 사회과제 연구"
베타테스터,컴퓨터소프트웨어과,전문교과Ⅱ,"프로그래밍, 자료 구조, 빅데이터 분석, 사물 인터넷 서비스 기획"
아이티(IT)교육강사,컴퓨터소프트웨어과,공통과목,"수학, 과학, 기술ㆍ가정"
아이티(IT)교육강사,컴퓨터소프트웨어과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 경제, 사회문화, 생활과 윤리 , 과학교과 : 물리학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
아이티(IT)교육강사,컴퓨터소프트웨어과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
아이티(IT)교육강사,컴퓨터소프트웨어과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 정보과학, 융합과학탐구, 과학과제연구, 지역 이해, 사회탐구 방법, 사회과제 연구"
아이티(IT)교육강사,컴퓨터소프트웨어과,전문교과Ⅱ,"프로그래밍, 자료 구조, 빅데이터 분석, 사물 인터넷 서비스 기획"
아이티(IT)기술영업원,컴퓨터소프트웨어과,공통과목,"수학, 과학, 기술ㆍ가정"
아이티(IT)기술영업원,컴퓨터소프트웨어과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 경제, 사회문화, 생활과 윤리 , 과학교과 : 물리학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
아이티(IT)기술영업원,컴퓨터소프트웨어과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
아이티(IT)기술영업원,컴퓨터소프트웨어과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 정보과학, 융합과학탐구, 과학과제연구, 지역 이해, 사회탐구 방법, 사회과제 연구"
아이티(IT)기술영업원,컴퓨터소프트웨어과,전문교과Ⅱ,"프로그래밍, 자료 구조, 빅데이터 분석, 사물 인터넷 서비스 기획"
컴퓨터하드웨어 기술자 및 연구원,컴퓨터소프트웨어과,공통과목,"수학, 과학, 기술ㆍ가정"
컴퓨터하드웨어 기술자 및 연구원,컴퓨터소프트웨어과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 경제, 사회문화, 생활과 윤리 , 과학교과 : 물리학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
컴퓨터하드웨어 기술자 및 연구원,컴퓨터소프트웨어과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
컴퓨터하드웨어 기술자 및 연구원,컴퓨터소프트웨어과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 정보과학, 융합과학탐구, 과학과제연구, 지역 이해, 사회탐구 방법, 사회과제 연구"
컴퓨터하드웨어 기술자 및 연구원,컴퓨터소프트웨어과,전문교과Ⅱ,"프로그래밍, 자료 구조, 빅데이터 분석, 사물 인터넷 서비스 기획"
통신장비기사,컴퓨터소프트웨어과,공통과목,"수학, 과학, 기술ㆍ가정"
통신장비기사,컴퓨터소프트웨어과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 경제, 사회문화, 생활과 윤리 , 과학교과 : 물리학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
통신장비기사,컴퓨터소프트웨어과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
통신장비기사,컴퓨터소프트웨어과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 정보과학, 융합과학탐구, 과학과제연구, 지역 이해, 사회탐구 방법, 사회과제 연구"
통신장비기사,컴퓨터소프트웨어과,전문교과Ⅱ,"프로그래밍, 자료 구조, 빅데이터 분석, 사물 인터넷 서비스 기획"
가상현실전문가,컴퓨터응용기계과,공통과목,"수학, 과학, 기술ㆍ가정"
가상현실전문가,컴퓨터응용기계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
가상현실전문가,컴퓨터응용기계과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 공학 일반"
가상현실전문가,컴퓨터응용기계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
가상현실전문가,컴퓨터응용기계과,전문교과Ⅱ,"디지털 논리 회로, 프로그래밍, 자료구조, 사물 인터넷 서비스 기획, 로봇 지능 개발"
네트워크엔지니어,컴퓨터응용기계과,공통과목,"수학, 과학, 기술ㆍ가정"
네트워크엔지니어,컴퓨터응용기계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
네트워크엔지니어,컴퓨터응용기계과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 공학 일반"
네트워크엔지니어,컴퓨터응용기계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
네트워크엔지니어,컴퓨터응용기계과,전문교과Ⅱ,"디지털 논리 회로, 프로그래밍, 자료구조, 사물 인터넷 서비스 기획, 로봇 지능 개발"
데이터베이스관리자,컴퓨터응용기계과,공통과목,"수학, 과학, 기술ㆍ가정"
데이터베이스관리자,컴퓨터응용기계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
데이터베이스관리자,컴퓨터응용기계과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 공학 일반"
데이터베이스관리자,컴퓨터응용기계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
데이터베이스관리자,컴퓨터응용기계과,전문교과Ⅱ,"디지털 논리 회로, 프로그래밍, 자료구조, 사물 인터넷 서비스 기획, 로봇 지능 개발"
시스템소프트웨어개발자,컴퓨터응용기계과,공통과목,"수학, 과학, 기술ㆍ가정"
시스템소프트웨어개발자,컴퓨터응용기계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
시스템소프트웨어개발자,컴퓨터응용기계과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 공학 일반"
시스템소프트웨어개발자,컴퓨터응용기계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
시스템소프트웨어개발자,컴퓨터응용기계과,전문교과Ⅱ,"디지털 논리 회로, 프로그래밍, 자료구조, 사물 인터넷 서비스 기획, 로봇 지능 개발"
시스템엔지니어,컴퓨터응용기계과,공통과목,"수학, 과학, 기술ㆍ가정"
시스템엔지니어,컴퓨터응용기계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
시스템엔지니어,컴퓨터응용기계과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 공학 일반"
시스템엔지니어,컴퓨터응용기계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
시스템엔지니어,컴퓨터응용기계과,전문교과Ⅱ,"디지털 논리 회로, 프로그래밍, 자료구조, 사물 인터넷 서비스 기획, 로봇 지능 개발"
자동조립라인 및 산업용로봇조작원,컴퓨터응용기계과,공통과목,"수학, 과학, 기술ㆍ가정"
자동조립라인 및 산업용로봇조작원,컴퓨터응용기계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
자동조립라인 및 산업용로봇조작원,컴퓨터응용기계과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 공학 일반"
자동조립라인 및 산업용로봇조작원,컴퓨터응용기계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
자동조립라인 및 산업용로봇조작원,컴퓨터응용기계과,전문교과Ⅱ,"디지털 논리 회로, 프로그래밍, 자료구조, 사물 인터넷 서비스 기획, 로봇 지능 개발"
컴퓨터하드웨어 기술자 및 연구원,컴퓨터응용기계과,공통과목,"수학, 과학, 기술ㆍ가정"
컴퓨터하드웨어 기술자 및 연구원,컴퓨터응용기계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
컴퓨터하드웨어 기술자 및 연구원,컴퓨터응용기계과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 공학 일반"
컴퓨터하드웨어 기술자 및 연구원,컴퓨터응용기계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
컴퓨터하드웨어 기술자 및 연구원,컴퓨터응용기계과,전문교과Ⅱ,"디지털 논리 회로, 프로그래밍, 자료구조, 사물 인터넷 서비스 기획, 로봇 지능 개발"
통신장비기사,컴퓨터응용기계과,공통과목,"수학, 과학, 기술ㆍ가정"
통신장비기사,컴퓨터응용기계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
통신장비기사,컴퓨터응용기계과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 공학 일반"
통신장비기사,컴퓨터응용기계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
통신장비기사,컴퓨터응용기계과,전문교과Ⅱ,"디지털 논리 회로, 프로그래밍, 자료구조, 사물 인터넷 서비스 기획, 로봇 지능 개발"
가수,성악과,공통과목,"음악, 윤리"
가수,성악과,일반선택과목,"예술교과 : 음악, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
가수,성악과,진로선택과목,"음악 연주, 음악 감상과 비평"
가수,성악과,전문교과Ⅰ,"음악이론, 음악사, 시창ㆍ청음, 음악 전공 실기"
가수,성악과,전문교과Ⅱ,음악 콘텐츠 제작 
성악가,성악과,공통과목,"음악, 윤리"
성악가,성악과,일반선택과목,"예술교과 : 음악, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
성악가,성악과,진로선택과목,"음악 연주, 음악 감상과 비평"
성악가,성악과,전문교과Ⅰ,"음악이론, 음악사, 시창ㆍ청음, 음악 전공 실기"
성악가,성악과,전문교과Ⅱ,음악 콘텐츠 제작 
연주가,성악과,공통과목,"음악, 윤리"
연주가,성악과,일반선택과목,"예술교과 : 음악, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
연주가,성악과,진로선택과목,"음악 연주, 음악 감상과 비평"
연주가,성악과,전문교과Ⅰ,"음악이론, 음악사, 시창ㆍ청음, 음악 전공 실기"
연주가,성악과,전문교과Ⅱ,음악 콘텐츠 제작 
작곡가,성악과,공통과목,"음악, 윤리"
작곡가,성악과,일반선택과목,"예술교과 : 음악, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
작곡가,성악과,진로선택과목,"음악 연주, 음악 감상과 비평"
작곡가,성악과,전문교과Ⅰ,"음악이론, 음악사, 시창ㆍ청음, 음악 전공 실기"
작곡가,성악과,전문교과Ⅱ,음악 콘텐츠 제작 
가수,실용음악과,공통과목,"음악, 윤리"
가수,실용음악과,일반선택과목,"예술교과 : 음악, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
가수,실용음악과,진로선택과목,"음악 연주, 음악 감상과 비평"
가수,실용음악과,전문교과Ⅰ,"음악이론, 음악사, 시창ㆍ청음, 음악 전공 실기"
가수,실용음악과,전문교과Ⅱ,음악 콘텐츠 제작 
음반기획자,실용음악과,공통과목,"음악, 윤리"
음반기획자,실용음악과,일반선택과목,"예술교과 : 음악, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
음반기획자,실용음악과,진로선택과목,"음악 연주, 음악 감상과 비평"
음반기획자,실용음악과,전문교과Ⅰ,"음악이론, 음악사, 시창ㆍ청음, 음악 전공 실기"
음반기획자,실용음악과,전문교과Ⅱ,음악 콘텐츠 제작 
음악강사,실용음악과,공통과목,"음악, 윤리"
음악강사,실용음악과,일반선택과목,"예술교과 : 음악, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
음악강사,실용음악과,진로선택과목,"음악 연주, 음악 감상과 비평"
음악강사,실용음악과,전문교과Ⅰ,"음악이론, 음악사, 시창ㆍ청음, 음악 전공 실기"
음악강사,실용음악과,전문교과Ⅱ,음악 콘텐츠 제작 
평론가,실용음악과,공통과목,"음악, 윤리"
평론가,실용음악과,일반선택과목,"예술교과 : 음악, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
평론가,실용음악과,진로선택과목,"음악 연주, 음악 감상과 비평"
평론가,실용음악과,전문교과Ⅰ,"음악이론, 음악사, 시창ㆍ청음, 음악 전공 실기"
평론가,실용음악과,전문교과Ⅱ,음악 콘텐츠 제작 
가수,실용음악학과,공통과목,"음악, 윤리"
가수,실용음악학과,일반선택과목,"예술교과 : 음악, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
가수,실용음악학과,진로선택과목,"음악 연주, 음악 감상과 비평"
가수,실용음악학과,전문교과Ⅰ,"음악이론, 음악사, 시창ㆍ청음, 음악 전공 실기"
